Year,Race,Pos,No,Driver,Car,Laps,Time/Retired,PTS,Country,Circuit,Type,Direction,Location,Last length used,Turns,Grands Prix,Grands Prix held
2011,39,NC,22,Daniel Ricciardo RIC,HRT Cosworth,13.0,DNF,0.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2011,39,NC,22,Daniel Ricciardo RIC,HRT Cosworth,13.0,DNF,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2011,39,NC,22,Daniel Ricciardo RIC,HRT Cosworth,13.0,DNF,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2011,39,NC,3,Lewis Hamilton HAM,McLaren Mercedes,12.0,DNF,0.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2011,39,NC,3,Lewis Hamilton HAM,McLaren Mercedes,12.0,DNF,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2011,39,NC,3,Lewis Hamilton HAM,McLaren Mercedes,12.0,DNF,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2011,39,NC,18,Sebastien Buemi BUE,STR Ferrari,6.0,DNF,0.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2011,39,NC,18,Sebastien Buemi BUE,STR Ferrari,6.0,DNF,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2011,39,NC,18,Sebastien Buemi BUE,STR Ferrari,6.0,DNF,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2011,39,NC,19,Jaime Alguersuari ALG,STR Ferrari,0.0,DNF,0.0,Belgium,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,Stavelot,7.004 km (4.352 mi),20,Belgian Grand Prix,56
2011,39,NC,19,Jaime Alguersuari ALG,STR Ferrari,0.0,DNF,0.0,Belgium,Circuit Zolder,Race circuit,Clockwise,Heusden-Zolder,4.262 km (2.648 mi),10,Belgian Grand Prix,10
2011,39,NC,19,Jaime Alguersuari ALG,STR Ferrari,0.0,DNF,0.0,Belgium,Nivelles-Baulers,Race circuit,Clockwise,Nivelles,3.724 km (2.314 mi),7,Belgian Grand Prix,2
2011,40,1,1,Sebastian Vettel VET,Red Bull Racing Renault,53.0,1:20:46.172,25.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2011,40,1,1,Sebastian Vettel VET,Red Bull Racing Renault,53.0,1:20:46.172,25.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2011,40,1,1,Sebastian Vettel VET,Red Bull Racing Renault,53.0,1:20:46.172,25.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2011,40,1,1,Sebastian Vettel VET,Red Bull Racing Renault,53.0,1:20:46.172,25.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2011,40,2,4,Jenson Button BUT,McLaren Mercedes,53.0,+9.590s,18.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2011,40,2,4,Jenson Button BUT,McLaren Mercedes,53.0,+9.590s,18.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2011,40,2,4,Jenson Button BUT,McLaren Mercedes,53.0,+9.590s,18.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2011,40,2,4,Jenson Button BUT,McLaren Mercedes,53.0,+9.590s,18.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2011,40,3,5,Fernando Alonso ALO,Ferrari,53.0,+16.909s,15.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2011,40,3,5,Fernando Alonso ALO,Ferrari,53.0,+16.909s,15.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2011,40,3,5,Fernando Alonso ALO,Ferrari,53.0,+16.909s,15.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2011,40,3,5,Fernando Alonso ALO,Ferrari,53.0,+16.909s,15.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2011,40,4,3,Lewis Hamilton HAM,McLaren Mercedes,53.0,+17.417s,12.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2011,40,4,3,Lewis Hamilton HAM,McLaren Mercedes,53.0,+17.417s,12.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2011,40,4,3,Lewis Hamilton HAM,McLaren Mercedes,53.0,+17.417s,12.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2011,40,4,3,Lewis Hamilton HAM,McLaren Mercedes,53.0,+17.417s,12.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2011,40,5,7,Michael Schumacher MSC,Mercedes,53.0,+32.677s,10.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2011,40,5,7,Michael Schumacher MSC,Mercedes,53.0,+32.677s,10.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2011,40,5,7,Michael Schumacher MSC,Mercedes,53.0,+32.677s,10.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2011,40,5,7,Michael Schumacher MSC,Mercedes,53.0,+32.677s,10.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2011,40,6,6,Felipe Massa MAS,Ferrari,53.0,+42.993s,8.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2011,40,6,6,Felipe Massa MAS,Ferrari,53.0,+42.993s,8.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2011,40,6,6,Felipe Massa MAS,Ferrari,53.0,+42.993s,8.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2011,40,6,6,Felipe Massa MAS,Ferrari,53.0,+42.993s,8.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2011,40,7,19,Jaime Alguersuari ALG,STR Ferrari,52.0,+1 lap,6.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2011,40,7,19,Jaime Alguersuari ALG,STR Ferrari,52.0,+1 lap,6.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2011,40,7,19,Jaime Alguersuari ALG,STR Ferrari,52.0,+1 lap,6.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2011,40,7,19,Jaime Alguersuari ALG,STR Ferrari,52.0,+1 lap,6.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2011,40,8,15,Paul di Resta DIR,Force India Mercedes,52.0,+1 lap,4.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2011,40,8,15,Paul di Resta DIR,Force India Mercedes,52.0,+1 lap,4.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2011,40,8,15,Paul di Resta DIR,Force India Mercedes,52.0,+1 lap,4.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2011,40,8,15,Paul di Resta DIR,Force India Mercedes,52.0,+1 lap,4.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2011,40,9,9,Bruno Senna SEN,Renault,52.0,+1 lap,2.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2011,40,9,9,Bruno Senna SEN,Renault,52.0,+1 lap,2.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2011,40,9,9,Bruno Senna SEN,Renault,52.0,+1 lap,2.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2011,40,9,9,Bruno Senna SEN,Renault,52.0,+1 lap,2.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2011,40,10,18,Sebastien Buemi BUE,STR Ferrari,52.0,+1 lap,1.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2011,40,10,18,Sebastien Buemi BUE,STR Ferrari,52.0,+1 lap,1.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2011,40,10,18,Sebastien Buemi BUE,STR Ferrari,52.0,+1 lap,1.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2011,40,10,18,Sebastien Buemi BUE,STR Ferrari,52.0,+1 lap,1.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2011,40,11,12,Pastor Maldonado MAL,Williams Cosworth,52.0,+1 lap,0.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2011,40,11,12,Pastor Maldonado MAL,Williams Cosworth,52.0,+1 lap,0.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2011,40,11,12,Pastor Maldonado MAL,Williams Cosworth,52.0,+1 lap,0.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2011,40,11,12,Pastor Maldonado MAL,Williams Cosworth,52.0,+1 lap,0.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2011,40,12,11,Rubens Barrichello BAR,Williams Cosworth,52.0,+1 lap,0.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2011,40,12,11,Rubens Barrichello BAR,Williams Cosworth,52.0,+1 lap,0.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2011,40,12,11,Rubens Barrichello BAR,Williams Cosworth,52.0,+1 lap,0.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2011,40,12,11,Rubens Barrichello BAR,Williams Cosworth,52.0,+1 lap,0.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2011,40,13,20,Heikki Kovalainen KOV,Lotus Renault,51.0,+2 laps,0.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2011,40,13,20,Heikki Kovalainen KOV,Lotus Renault,51.0,+2 laps,0.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2011,40,13,20,Heikki Kovalainen KOV,Lotus Renault,51.0,+2 laps,0.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2011,40,13,20,Heikki Kovalainen KOV,Lotus Renault,51.0,+2 laps,0.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2011,40,14,21,Jarno Trulli TRU,Lotus Renault,51.0,+2 laps,0.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2011,40,14,21,Jarno Trulli TRU,Lotus Renault,51.0,+2 laps,0.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2011,40,14,21,Jarno Trulli TRU,Lotus Renault,51.0,+2 laps,0.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2011,40,14,21,Jarno Trulli TRU,Lotus Renault,51.0,+2 laps,0.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2011,40,15,24,Timo Glock GLO,Virgin Cosworth,51.0,+2 laps,0.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2011,40,15,24,Timo Glock GLO,Virgin Cosworth,51.0,+2 laps,0.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2011,40,15,24,Timo Glock GLO,Virgin Cosworth,51.0,+2 laps,0.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2011,40,15,24,Timo Glock GLO,Virgin Cosworth,51.0,+2 laps,0.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2011,40,NC,22,Daniel Ricciardo RIC,HRT Cosworth,39.0,+14 laps,0.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2011,40,NC,22,Daniel Ricciardo RIC,HRT Cosworth,39.0,+14 laps,0.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2011,40,NC,22,Daniel Ricciardo RIC,HRT Cosworth,39.0,+14 laps,0.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2011,40,NC,22,Daniel Ricciardo RIC,HRT Cosworth,39.0,+14 laps,0.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2011,40,NC,17,Sergio Perez PER,Sauber Ferrari,32.0,DNF,0.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2011,40,NC,17,Sergio Perez PER,Sauber Ferrari,32.0,DNF,0.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2011,40,NC,17,Sergio Perez PER,Sauber Ferrari,32.0,DNF,0.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2011,40,NC,17,Sergio Perez PER,Sauber Ferrari,32.0,DNF,0.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2011,40,NC,16,Kamui Kobayashi KOB,Sauber Ferrari,21.0,DNF,0.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2011,40,NC,16,Kamui Kobayashi KOB,Sauber Ferrari,21.0,DNF,0.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2011,40,NC,16,Kamui Kobayashi KOB,Sauber Ferrari,21.0,DNF,0.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2011,40,NC,16,Kamui Kobayashi KOB,Sauber Ferrari,21.0,DNF,0.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2011,40,NC,14,Adrian Sutil SUT,Force India Mercedes,9.0,DNF,0.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2011,40,NC,14,Adrian Sutil SUT,Force India Mercedes,9.0,DNF,0.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2011,40,NC,14,Adrian Sutil SUT,Force India Mercedes,9.0,DNF,0.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2011,40,NC,14,Adrian Sutil SUT,Force India Mercedes,9.0,DNF,0.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2011,40,NC,2,Mark Webber WEB,Red Bull Racing Renault,4.0,DNF,0.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2011,40,NC,2,Mark Webber WEB,Red Bull Racing Renault,4.0,DNF,0.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2011,40,NC,2,Mark Webber WEB,Red Bull Racing Renault,4.0,DNF,0.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2011,40,NC,2,Mark Webber WEB,Red Bull Racing Renault,4.0,DNF,0.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2011,40,NC,25,Jerome d'Ambrosio DAM,Virgin Cosworth,1.0,DNF,0.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2011,40,NC,25,Jerome d'Ambrosio DAM,Virgin Cosworth,1.0,DNF,0.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2011,40,NC,25,Jerome d'Ambrosio DAM,Virgin Cosworth,1.0,DNF,0.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2011,40,NC,25,Jerome d'Ambrosio DAM,Virgin Cosworth,1.0,DNF,0.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2011,40,NC,10,Vitaly Petrov PET,Renault,0.0,DNF,0.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2011,40,NC,10,Vitaly Petrov PET,Renault,0.0,DNF,0.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2011,40,NC,10,Vitaly Petrov PET,Renault,0.0,DNF,0.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2011,40,NC,10,Vitaly Petrov PET,Renault,0.0,DNF,0.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2011,40,NC,8,Nico Rosberg ROS,Mercedes,0.0,DNF,0.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2011,40,NC,8,Nico Rosberg ROS,Mercedes,0.0,DNF,0.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2011,40,NC,8,Nico Rosberg ROS,Mercedes,0.0,DNF,0.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2011,40,NC,8,Nico Rosberg ROS,Mercedes,0.0,DNF,0.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2011,40,NC,23,Vitantonio Liuzzi LIU,HRT Cosworth,0.0,DNF,0.0,Italy,Autodromo Internazionale del Mugello,Race circuit,Clockwise,Scarperia e San Piero,5.245 km (3.259 mi),14,Tuscan Grand Prix,1
2011,40,NC,23,Vitantonio Liuzzi LIU,HRT Cosworth,0.0,DNF,0.0,Italy,Autodromo Internazionale Enzo e Dino Ferrari *,Race circuit,Anti-clockwise,Imola,4.909 km (3.050 mi),17,"Italian Grand Prix,San Marino Grand Prix,Emilia Romagna Grand Prix",31
2011,40,NC,23,Vitantonio Liuzzi LIU,HRT Cosworth,0.0,DNF,0.0,Italy,Autodromo Nazionale di Monza *,Race circuit,Clockwise,Monza,5.793 km (3.600 mi),11,Italian Grand Prix,73
2011,40,NC,23,Vitantonio Liuzzi LIU,HRT Cosworth,0.0,DNF,0.0,Italy,Pescara Circuit,Road circuit,Clockwise,Pescara,25.800 km (16.031 mi),24*,Pescara Grand Prix,1
2011,41,1,1,Sebastian Vettel VET,Red Bull Racing Renault,61.0,1:59:06.757,25.0,Singapore,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,Marina Bay,4.940 km (3.070 mi),19,Singapore Grand Prix,14
2011,41,2,4,Jenson Button BUT,McLaren Mercedes,61.0,+1.737s,18.0,Singapore,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,Marina Bay,4.940 km (3.070 mi),19,Singapore Grand Prix,14
2011,41,3,2,Mark Webber WEB,Red Bull Racing Renault,61.0,+29.279s,15.0,Singapore,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,Marina Bay,4.940 km (3.070 mi),19,Singapore Grand Prix,14
2011,41,4,5,Fernando Alonso ALO,Ferrari,61.0,+55.449s,12.0,Singapore,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,Marina Bay,4.940 km (3.070 mi),19,Singapore Grand Prix,14
2011,41,5,3,Lewis Hamilton HAM,McLaren Mercedes,61.0,+67.766s,10.0,Singapore,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,Marina Bay,4.940 km (3.070 mi),19,Singapore Grand Prix,14
2011,41,6,15,Paul di Resta DIR,Force India Mercedes,61.0,+111.067s,8.0,Singapore,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,Marina Bay,4.940 km (3.070 mi),19,Singapore Grand Prix,14
2011,41,7,8,Nico Rosberg ROS,Mercedes,60.0,+1 lap,6.0,Singapore,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,Marina Bay,4.940 km (3.070 mi),19,Singapore Grand Prix,14
2011,41,8,14,Adrian Sutil SUT,Force India Mercedes,60.0,+1 lap,4.0,Singapore,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,Marina Bay,4.940 km (3.070 mi),19,Singapore Grand Prix,14
2011,41,9,6,Felipe Massa MAS,Ferrari,60.0,+1 lap,2.0,Singapore,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,Marina Bay,4.940 km (3.070 mi),19,Singapore Grand Prix,14
